Domain,Entity ID,Name,State,Unit,Device class,Last changed,Last updated,attr_id,attr_last_triggered,attr_mode,attr_current
"device_tracker","device_tracker.toniebox_3","60-64-05-8F-DC-C4 Toniebox","not_home","","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"device_tracker","device_tracker.vaultwarden","vaultwarden vaultwarden","home","","","30/08/2026, 00:01:33","30/08/2026, 00:34:58","","","",""
"device_tracker","device_tracker.versa_3","F0-51-EA-98-FF-3F Versa 3","not_home","","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"device_tracker","device_tracker.wallbox","48-3F-DA-A3-CF-EB Wallbox","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"device_tracker","device_tracker.weihnachtsbeleuchtung","weihnachtsbeleuchtung","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"device_tracker","device_tracker.win11vm","win11vm win11vm","home","","","30/08/2026, 00:01:33","30/08/2026, 00:34:58","","","",""
"device_tracker","device_tracker.win_aovd7bue9u4","64-5D-86-EA-B3-E8 asc-nbk-priv","home","","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"device_tracker","device_tracker.wlan0","00-9B-08-06-2A-F2 Marstek","home","","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"device_tracker","device_tracker.wlan0_2","wlan0 wlan0","home","","","30/08/2026, 00:01:33","30/08/2026, 00:34:58","","","",""
"device_tracker","device_tracker.wohnzimmerasus","C0-BF-BE-A1-FD-0A WohnzimmerAsus","not_home","","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"device_tracker","device_tracker.wvcb5ohqwovso9xn","60-1D-9D-F3-58-1B WVCB5OHQWOVSO9XN","home","","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"device_tracker","device_tracker.yuka_mlvy66ts_yuka_mlvy66ts","Yuka-MLVY66TS Yuka-MLVY66TS","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"event","event.backup_automatisches_backup","Backup Automatisches Backup","2026-08-29T02:53:10.719+00:00","","","30/08/2026, 00:00:54","30/08/2026, 00:00:54","","","",""
"event","event.garagentor_eingang","Garagentor Eingang ","unknown","","button","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"image","image.fritz_box_7490_fritz_box_gastzugang","FRITZ!Box 7490 FRITZ!Box Gastzugang","2026-08-29T22:01:49.399572+00:00","","","30/08/2026, 00:01:49","30/08/2026, 00:30:54","","","",""
"image","image.wischi_1og","Wischi 1OG","2026-08-29T22:01:08.109802+00:00","","","30/08/2026, 00:01:08","30/08/2026, 00:30:54","","","",""
"image","image.wischi_dachgeschoss","Wischi Dachgeschoss ","2026-08-29T22:01:08.109802+00:00","","","30/08/2026, 00:01:08","30/08/2026, 00:30:54","","","",""
"image","image.wischi_erdgeschoss","Wischi Erdgeschoss ","2026-08-29T22:01:08.109802+00:00","","","30/08/2026, 00:01:08","30/08/2026, 00:30:54","","","",""
"image","image.wischi_gartentur","Wischi Gartentür ","2026-08-29T22:01:08.109802+00:00","","","30/08/2026, 00:01:08","30/08/2026, 00:30:54","","","",""
"image","image.wischi_obergeschoss","Wischi Obergeschoß","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"input_boolean","input_boolean.geschirrspuler_lauft","Geschirrspüler läuft","off","","","30/08/2026, 00:00:54","30/08/2026, 00:00:54","","","",""
"input_boolean","input_boolean.ww_automatik_aktiv","WW Automatik aktiv","off","","","30/08/2026, 00:00:54","30/08/2026, 00:00:54","","","",""
"input_boolean","input_boolean.ww_debug","WW Debug (Pushover)","off","","","30/08/2026, 00:00:54","30/08/2026, 00:00:54","","","",""
"input_boolean","input_boolean.ww_debug_mode","WW Debug-Modus","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"input_boolean","input_boolean.ww_manuelle_sperre","WW Manuelle Sperre","off","","","30/08/2026, 00:00:54","30/08/2026, 00:00:54","","","",""
"input_boolean","input_boolean.ww_optimierung_aktiv","WW Optimierung aktiv","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"input_boolean","input_boolean.ww_sommerbetrieb_manuell","WW Sommerbetrieb manuell","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"input_boolean","input_boolean.ww_v18_aktiv","WW V1.8 Automatik aktiv","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"input_boolean","input_boolean.ww_v18_debug","WW V1.8 Debug aktiv","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"input_boolean","input_boolean.ww_v18_hygiene_aktiv","WW V1.8 Hygienezyklus freigegeben","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"input_boolean","input_boolean.ww_v18_hygiene_erfolgt","WW V1.8 Hygienezyklus erfolgt","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"input_boolean","input_boolean.ww_v18_marstek_nutzen","WW V1.8 Marstek beruecksichtigen","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"input_boolean","input_boolean.ww_v18_nachtladung_erfolgt","WW V1.8 Nachtladung erfolgt","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"input_boolean","input_boolean.ww_v18_pv_vorrang","WW V1.8 PV-Vorrang bis Maximaltemperatur","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"input_button","input_button.ww_debug_test","WW Debug-Nachricht testen","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"input_button","input_button.ww_v18_debug_test","WW V1.8 Pushover-Test","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"input_datetime","input_datetime.ww_v18_letzte_ladung","WW V1.8 letzte Ladung","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"input_datetime","input_datetime.ww_v18_letzter_hygienezyklus","WW V1.8 letzter Hygienezyklus","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"input_datetime","input_datetime.ww_v18_letztes_ladeende","WW V1.8 letztes Ladeende","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"input_number","input_number.ww_batterie_min_soc","WW Batterie Mindest-SoC vor WW","70.0","%","","30/08/2026, 00:00:54","30/08/2026, 00:00:54","","","slider",""
"input_number","input_number.ww_forecast_morgen_schwelle","WW Forecast-Schwelle Morgen","8.0","kWh","","30/08/2026, 00:00:54","30/08/2026, 00:00:54","","","slider",""
"input_number","input_number.ww_komfort_minimum","WW Komfortminimum morgens","unavailable","°C","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","slider",""
"input_number","input_number.ww_ladedauer","WW maximale Ladedauer","unavailable","min","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","slider",""
"input_number","input_number.ww_nacht_min_temperatur","WW Nacht-Mindesttemperatur","45.0","°C","","30/08/2026, 00:00:54","30/08/2026, 00:00:54","","","slider",""
"input_number","input_number.ww_pv_ueberschuss_grenze","WW PV-Ueberschuss Grenze","1500.0","W","","30/08/2026, 00:00:54","30/08/2026, 00:00:54","","","slider",""
"input_number","input_number.ww_pv_ueberschuss_schwelle","WW PV-Überschuss-Schwelle","unavailable","W","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","slider",""
"input_number","input_number.ww_soll_temperatur","WW Solltemperatur","52.0","°C","","30/08/2026, 00:00:54","30/08/2026, 00:00:54","","","slider",""
"input_number","input_number.ww_solltemperatur","WW Solltemperatur","unavailable","°C","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","slider",""
"input_number","input_number.ww_speicher_soc_schwelle","WW Speicher-SoC-Schwelle","unavailable","%","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","slider",""
"input_number","input_number.ww_v18_antitakt_sperre","WW V1.8 Anti-Takt-Sperre","unavailable","min","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","box",""
"input_number","input_number.ww_v18_einsparung_heute","WW V1.8 Einsparung heute","unavailable","EUR","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","box",""
"input_number","input_number.ww_v18_einspeiseschwelle","WW V1.8 Mindest-Einspeisung","unavailable","W","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","box",""
"input_number","input_number.ww_v18_einspeiseverguetung","WW V1.8 Einspeiseverguetung","unavailable","ct/kWh","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","box",""
"input_number","input_number.ww_v18_hygiene_ziel","WW V1.8 Hygiene-Zieltemperatur","unavailable","°C","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","box",""
"input_number","input_number.ww_v18_komfort_minimum","WW V1.8 Komfortminimum","unavailable","°C","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","box",""
"input_number","input_number.ww_v18_kosten_heute","WW V1.8 Kosten heute","unavailable","EUR","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","box",""
"input_number","input_number.ww_v18_kritisches_minimum","WW V1.8 kritisches Minimum","unavailable","°C","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","box",""
"input_number","input_number.ww_v18_marstek_freigabe_soc","WW V1.8 Marstek Freigabe-SoC","unavailable","%","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","box",""
"input_number","input_number.ww_v18_marstek_schutz_soc","WW V1.8 Marstek Schutz-SoC","unavailable","%","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","box",""
"input_number","input_number.ww_v18_maximaltemperatur","WW V1.8 Maximaltemperatur","unavailable","°C","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","box",""
"input_number","input_number.ww_v18_mindestlaufzeit","WW V1.8 Mindestlaufzeit","unavailable","min","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","box",""
"input_number","input_number.ww_v18_mindestvorteil","WW V1.8 Mindestvorteil Eigenverbrauch","unavailable","ct/kWh","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","box",""
"input_number","input_number.ww_v18_nacht_referenz","WW V1.8 Nacht-Referenztemperatur","unavailable","°C","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","box",""
"input_number","input_number.ww_v18_nachtverlust_gelernt","WW V1.8 gelernter Nachtverlust","unavailable","°C","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","box",""
"input_number","input_number.ww_v18_netz_energie_heute","WW V1.8 Netz-Energie WW heute","unavailable","kWh","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","box",""
"input_number","input_number.ww_v18_normalziel","WW V1.8 Normalziel","unavailable","°C","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","box",""
"input_number","input_number.ww_v18_pv_energie_heute","WW V1.8 PV-Energie WW heute","unavailable","kWh","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","box",""
"input_number","input_number.ww_v18_pv_tag_schwelle","WW V1.8 PV-Tag ab Prognose","unavailable","kWh","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","box",""
"input_number","input_number.ww_v18_schwache_pv_schwelle","WW V1.8 schwache PV-Prognose unter","unavailable","kWh","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","box",""
"input_number","input_number.ww_v18_start_hysterese","WW V1.8 Start-Hysterese","unavailable","°C","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","box",""
"input_number","input_number.ww_v18_verbrauch_abend_gelernt","WW V1.8 Verbrauch abends gelernt","unavailable","K","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","box",""
"input_number","input_number.ww_v18_verbrauch_morgen_gelernt","WW V1.8 Verbrauch morgens gelernt","unavailable","K","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","box",""
"input_number","input_number.ww_v18_verbrauch_referenz","WW V1.8 Verbrauchs-Referenz","unavailable","°C","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","box",""
"input_number","input_number.ww_v18_wp_energy_start","WW V1.8 WP Energie bei Ladestart","unavailable","kWh","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","box",""
"input_text","input_text.ww_letzte_entscheidung","WW Letzte Entscheidung","Neustart V2.0","","","30/08/2026, 00:00:54","30/08/2026, 00:00:54","","","text",""
"input_text","input_text.ww_modus_aus","WW Modus AUS","eco","","","30/08/2026, 00:00:54","30/08/2026, 00:00:54","","","text",""
"input_text","input_text.ww_modus_ein","WW Modus EIN","Hochleistung","","","30/08/2026, 00:00:54","30/08/2026, 00:00:54","","","text",""
"input_text","input_text.ww_v18_aktive_strategie","WW V1.8 aktive Strategie","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","text",""
"input_text","input_text.ww_v18_letzter_grund","WW V1.8 letzter Ladegrund","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","text",""
"input_text","input_text.ww_v18_tibber_leading24_entity","WW V1.8 Tibber Leading-24h Entity","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","text",""
"input_text","input_text.ww_v18_tibber_next_best_start_entity","WW V1.8 Tibber naechster Bestpreis-Start Entity","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","text",""
"input_text","input_text.ww_v18_wp_energy_entity","WW V1.8 Waermepumpen-Energiezaehler Entity","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","text",""
"lawn_mower","lawn_mower.yuka_mlvy66ts","Yuka-MLVY66TS","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"light","light.buro_schrank","Büro Schrank","unavailable","","","30/08/2026, 00:00:54","30/08/2026, 00:00:54","","","",""
"light","light.ecklampe","Ecklampe","unavailable","","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"light","light.wand_links","Wand links","on","","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"light","light.wand_rechts","Wand rechts","on","","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"light","light.wohnzimmer","Wohnzimmer","unavailable","","","30/08/2026, 00:00:54","30/08/2026, 00:05:53","","","",""
"light","light.wz_wand","WZ Wand","unavailable","","","30/08/2026, 00:00:54","30/08/2026, 00:00:54","","","",""
"media_player","media_player.aftmm_159","AFTMM-2[Cast]","unavailable","","speaker","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"media_player","media_player.aftmm_159_airplay","AFTMM-159[AirPlay]","off","","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"media_player","media_player.aftmm_159_dlna","AFTMM-159[AirPlay] AFTMM-159[DLNA]","unavailable","","","30/08/2026, 00:01:02","30/08/2026, 00:01:02","","","",""
"media_player","media_player.aftmm_es_10_10_100_189","Wohnzimmer FireTV[AirPlay] AFTMM@ES(10.10.100.189)","unavailable","","","30/08/2026, 00:01:02","30/08/2026, 00:01:02","","","",""
"media_player","media_player.aftmm_es_10_10_101_79","AFTMM@ES(10.10.101.79)","unavailable","","","30/08/2026, 00:01:02","30/08/2026, 00:01:02","","","",""
"media_player","media_player.as_aftkrt_airplay","AS-AFTKRT[AirPlay]","unavailable","","speaker","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"media_player","media_player.as_aftkrt_airplay_as_aftkrt_airplay","AS-AFTKRT[AirPlay]","off","","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"media_player","media_player.as_aftkrt_cast","AS-AFTKRT[Cast]","unavailable","","speaker","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"media_player","media_player.as_aftkrt_cast_2","AS-AFTKRT[Cast]","unavailable","","speaker","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"media_player","media_player.as_aftmm_cast","AS-AFTMM[Cast]","unavailable","","speaker","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"media_player","media_player.buro_cast","Büro Lev[Cast]","unavailable","","speaker","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"media_player","media_player.buro_lev_airplay","Büro Lev[AirPlay]","off","","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"media_player","media_player.buro_lev_audio_airplay","Büro Lev(Audio) (AirPlay)","unavailable","","speaker","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"media_player","media_player.buro_lev_cast","Büro Lev[Cast]","unavailable","","speaker","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"media_player","media_player.garten","Garten","unavailable","","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"media_player","media_player.garten_2","Garten 2","off","","","30/08/2026, 00:01:02","30/08/2026, 00:01:02","","","",""
"media_player","media_player.garten_2_3","Garten 2","idle","","","30/08/2026, 00:01:04","30/08/2026, 00:01:04","","","",""
"media_player","media_player.garten_2_4","Garten 2","idle","","speaker","30/08/2026, 00:01:02","30/08/2026, 00:01:02","","","",""
"media_player","media_player.garten_3","Garten","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"media_player","media_player.garten_4","Universal Group ugp_9vtwgjjb","idle","","speaker","30/08/2026, 00:01:02","30/08/2026, 00:01:02","","","",""
"media_player","media_player.garten_5","garten","unavailable","","speaker","30/08/2026, 00:01:02","30/08/2026, 00:01:02","","","",""
"media_player","media_player.keller","Keller","unavailable","","speaker","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"media_player","media_player.schlafzimmer_tv_2","Schlafzimmer-TV","unavailable","","speaker","30/08/2026, 00:01:02","30/08/2026, 00:01:02","","","",""
"media_player","media_player.spotify_andreas_schmidt","Spotify Andreas Schmidt","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"media_player","media_player.tv","TV","unavailable","","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"media_player","media_player.tv_3","TV","unavailable","","speaker","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"media_player","media_player.tv_samsung_led55","[TV]Samsung LED55","off","","tv","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"media_player","media_player.tv_samsung_led55_2","[TV]Samsung LED55","unavailable","","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"media_player","media_player.tv_samsung_wz","TV Samsung WZ","unavailable","","speaker","30/08/2026, 00:01:02","30/08/2026, 00:01:02","","","",""
"media_player","media_player.ue46d8000","UE46D8000","off","","tv","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"media_player","media_player.wohnzimmer_firetv","Wohnzimmer FireTV[Cast]","unavailable","","speaker","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"media_player","media_player.wohnzimmer_firetv_airplay","Wohnzimmer FireTV[AirPlay]","off","","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"media_player","media_player.wohnzimmer_firetv_dlna","Wohnzimmer FireTV[AirPlay] Wohnzimmer FireTV[DLNA]","unavailable","","","30/08/2026, 00:01:02","30/08/2026, 00:01:02","","","",""
"notify","notify.andreas_iphone","Andreas iPhone","unknown","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"notify","notify.andreas_iphone_14","Andreas Iphone 14","unknown","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"notify","notify.andreas_iphone_home","Andreas iPhone Home","unknown","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"notify","notify.andreass_ipad","Andreass iPad","unknown","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"notify","notify.firetab","firetab","unknown","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"notify","notify.ipad","iPad ","unknown","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"notify","notify.iphone8_von_andreas","iPhone8 von Andreas","unknown","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"notify","notify.iphone_von_andreas","iPhone von Andreas","unknown","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"notify","notify.iphone_von_nadine","iPhone von Nadine","unknown","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"notify","notify.kftrwi","KFTRWI","unknown","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"notify","notify.kftrwi_2","KFTRWI","unknown","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"notify","notify.sm_x216b","SM-X216B","unknown","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"notify","notify.tibber","tibber","unknown","","","30/08/2026, 00:06:03","30/08/2026, 00:06:03","","","",""
"number","number.charge_duration","Water heater dhw1 Charge duration","45.0","mins","","30/08/2026, 00:01:13","30/08/2026, 00:01:13","","","box",""
"number","number.charge_setpoint","Water heater dhw1 Charge setpoint","51.0","°C","","30/08/2026, 00:01:13","30/08/2026, 00:01:13","","","box",""
"number","number.wischi_volumen","Wischi Lautstärke","50.0","%","","30/08/2026, 00:01:08","30/08/2026, 00:01:08","","","auto",""
"number","number.yuka_mlvy66ts_arbeitsgeschwindigkeit","Yuka-MLVY66TS Arbeitsgeschwindigkeit","unavailable","m/s","speed","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","auto",""
"number","number.yuka_mlvy66ts_fortschritt_beim_start","Yuka-MLVY66TS Fortschritt beim Start","unavailable","%","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","slider",""
"number","number.yuka_mlvy66ts_kartenversatz_breitengrad","Yuka-MLVY66TS Kartenversatz Breitengrad","unavailable","m","distance","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","box",""
"number","number.yuka_mlvy66ts_kartenversatz_langengrad","Yuka-MLVY66TS Kartenversatz Längengrad","unavailable","m","distance","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","box",""
"number","number.yuka_mlvy66ts_kreuzungswinkel","Yuka-MLVY66TS Kreuzungswinkel","unavailable","°","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","auto",""
"number","number.yuka_mlvy66ts_schnittbahnenabstand","Yuka-MLVY66TS Schnittbahnenabstand","unavailable","cm","distance","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","auto",""
"number","number.yuka_mlvy66ts_schnittbahnenwinkel","Yuka-MLVY66TS Schnittbahnenwinkel","unavailable","°","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","auto",""
"number","number.yuka_mlvy66ts_sprachlautstarke","Yuka-MLVY66TS Sprachlautstärke","unavailable","%","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","slider",""
"person","person.andreas_schmidt","Andreas Schmidt","home","","","30/08/2026, 00:00:54","30/08/2026, 00:05:53","andreas_schmidt","","",""
"person","person.firetablet","Firetablet","unknown","","","30/08/2026, 00:00:54","30/08/2026, 00:05:53","firetablet","","",""
"person","person.kueche","Kueche","home","","","30/08/2026, 00:00:54","30/08/2026, 00:05:53","kueche","","",""
"person","person.mqtt","mqtt","unknown","","","30/08/2026, 00:00:54","30/08/2026, 00:05:53","mqtt","","",""
"person","person.tablet","tablet","unknown","","","30/08/2026, 00:00:54","30/08/2026, 00:05:53","tablet","","",""
"person","person.tasmota","tasmota","unknown","","","30/08/2026, 00:00:54","30/08/2026, 00:05:53","tasmota","","",""
"remote","remote.aftmm_159_airplay","AFTMM-159[AirPlay]","off","","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"remote","remote.as_aftkrt_airplay_as_aftkrt_airplay","AS-AFTKRT[AirPlay]","off","","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"remote","remote.buro_lev_airplay","Büro Lev[AirPlay]","off","","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"remote","remote.tv_samsung_led55","[TV]Samsung LED55","off","","","30/08/2026, 00:01:11","30/08/2026, 00:01:11","","","",""
"remote","remote.ue46d8000","UE46D8000","off","","","30/08/2026, 00:01:11","30/08/2026, 00:01:11","","","",""
"remote","remote.wohnzimmer_firetv_airplay","Wohnzimmer FireTV[AirPlay]","off","","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"script","script.ww_debug_notify","WW Debug - Pushover senden","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"script","script.ww_v18_ladung_starten","WW V1.8 Ladung starten","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"select","select.ap1og_repeater_einschaltzustand","AP1OG Repeater Einschaltzustand","LastState","","","30/08/2026, 00:01:09","30/08/2026, 00:01:09","","","",""
"select","select.ap1og_repeater_hintergrundbeleuchtungsmodus","AP1OG Repeater Hintergrundbeleuchtungsmodus","LightWhenOn","","","30/08/2026, 00:01:09","30/08/2026, 00:01:09","","","",""
"select","select.dyad_pro_schleuderstufe","Dyad Pro Schleuderstufe","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"select","select.dyad_pro_weichspuler_typ","Dyad Pro Weichspüler-Typ","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"select","select.holiday_dhw_mode_hm1","Bosch selects Holiday DHW Mode hm1","OFF","","","30/08/2026, 00:01:13","30/08/2026, 00:01:13","","","",""
"select","select.holiday_dhw_mode_hm2","Bosch selects Holiday DHW Mode hm2","OFF","","","30/08/2026, 00:01:13","30/08/2026, 00:01:13","","","",""
"select","select.holiday_dhw_mode_hm3","Bosch selects Holiday DHW Mode hm3","OFF","","","30/08/2026, 00:01:13","30/08/2026, 00:01:13","","","",""
"select","select.holiday_dhw_mode_hm4","Bosch selects Holiday DHW Mode hm4","OFF","","","30/08/2026, 00:01:13","30/08/2026, 00:01:13","","","",""
"select","select.holiday_dhw_mode_hm5","Bosch selects Holiday DHW Mode hm5","OFF","","","30/08/2026, 00:01:13","30/08/2026, 00:01:13","","","",""
"select","select.holiday_hc_mode_hm1","Bosch selects Holiday HC Mode hm1","OFF","","","30/08/2026, 00:01:13","30/08/2026, 00:01:13","","","",""
"select","select.holiday_hc_mode_hm2","Bosch selects Holiday HC Mode hm2","FIX_TEMP","","","30/08/2026, 00:01:13","30/08/2026, 00:01:13","","","",""
"select","select.holiday_hc_mode_hm3","Bosch selects Holiday HC Mode hm3","FIX_TEMP","","","30/08/2026, 00:01:13","30/08/2026, 00:01:13","","","",""
"select","select.holiday_hc_mode_hm4","Bosch selects Holiday HC Mode hm4","FIX_TEMP","","","30/08/2026, 00:01:13","30/08/2026, 00:01:13","","","",""
"select","select.holiday_hc_mode_hm5","Bosch selects Holiday HC Mode hm5","FIX_TEMP","","","30/08/2026, 00:01:13","30/08/2026, 00:01:13","","","",""
"select","select.holiday_mode_assigned_to_hm1","Bosch selects Holiday Mode Assigned To hm1","unknown","","","30/08/2026, 00:01:13","30/08/2026, 00:01:13","","","",""
"select","select.holiday_mode_assigned_to_hm2","Bosch selects Holiday Mode Assigned To hm2","unknown","","","30/08/2026, 00:01:13","30/08/2026, 00:01:13","","","",""
"select","select.holiday_mode_assigned_to_hm3","Bosch selects Holiday Mode Assigned To hm3","unknown","","","30/08/2026, 00:01:13","30/08/2026, 00:01:13","","","",""
"select","select.holiday_mode_assigned_to_hm4","Bosch selects Holiday Mode Assigned To hm4","unknown","","","30/08/2026, 00:01:13","30/08/2026, 00:01:13","","","",""
"select","select.holiday_mode_assigned_to_hm5","Bosch selects Holiday Mode Assigned To hm5","unknown","","","30/08/2026, 00:01:13","30/08/2026, 00:01:13","","","",""
